ID;User_ID;Table_rank_2024_03;Person;net_worth_in_BillionUSD_2024_03;Age_of_person_2024_03;Date_of_data
1369;1822;1369;Jim Crane;2,4;70;03-30-2024
1370;1097;1370;Sun Shoukuan;2,4;74;03-30-2024
1371;1561;1371;Sylvia Stroeher;2,4;68;03-30-2024
1372;1321;1372;K. Dinesh;2,4;69;03-30-2024
1373;1082;1373;Dmitry Mazepin;2,4;55;03-30-2024
1374;2102;1374;Airat Shaimiev;2,4;62;03-30-2024
1375;1231;1375;Henry Davis;2,4;73;03-30-2024
1376;3166;1376;Henry Sy Jr;2,4;70;03-30-2024
1377;1394;1377;Liang Xinjun;2,4;55;03-30-2024
1378;1454;1378;Kamal Ghaffarian;2,4;65;03-30-2024
1379;1035;1379;Bernard Ecclestone and family;2,4;93;03-30-2024
1380;1598;1380;David Fong;2,4;66;03-30-2024
1381;1455;1381;Dennis Gillings;2,4;79;03-30-2024
1382;1462;1382;Douglas Hsu;2,4;81;03-30-2024
1383;1306;1383;David Walentas;2,3;85;03-30-2024
1384;1384;1384;Shmuel Harlap;2,3;79;03-30-2024
1385;1103;1385;Zhu Xingming;2,3;57;03-30-2024
1386;865;1386;William Lauder;2,3;63;03-30-2024
1387;1426;1387;David Wertheim;2,3;66;03-30-2024
1388;1367;1388;Zhang Jingzhang and family;2,3;88;03-30-2024
1389;920;1389;Luciano Hang;2,3;61;03-30-2024
1390;1341;1390;Mi Enhua;2,3;65;03-30-2024
1391;1344;1391;David Nahmad;2,3;76;03-30-2024
1392;1476;1392;Daniel Lubetzky;2,3;55;03-30-2024
1393;1646;1393;Anita Zucker;2,3;72;03-30-2024
1394;1416;1394;Harley Sy;2,3;64;03-30-2024
1395;1503;1395;Hamdi Ulukaya;2,3;51;03-30-2024
1396;1604;1396;Hu Rongda and family;2,3;65;03-30-2024
1397;1132;1397;Jonathan Kwok;2,3;32;03-30-2024
1398;1131;1398;Geoffrey Kwok;2,3;38;03-30-2024
1399;1023;1399;Gang Ye;2,3;43;03-30-2024
1400;1601;1400;Caroline Hagen Kjos;2,3;40;03-30-2024
1401;1851;1401;Lee Yeow Seng;2,3;46;03-30-2024
1402;1263;1402;Arvind Tiku;2,3;54;03-30-2024
1403;1491;1403;P.P. Reddy;2,3;66;03-30-2024
1404;1318;1404;Chao Teng-hsiung;2,3;79;03-30-2024
1405;1769;1405;Palmer Luckey;2,3;31;03-30-2024
1406;1339;1406;Kishore Mariwala;2,3;89;03-30-2024
1407;1313;1407;Lee Bass;2,3;67;03-30-2024
1408;1600;1408;Surjit Kumar Gupta;2,3;82;03-30-2024
1409;1934;1409;Patrick Hanrahan;2,3;68;03-30-2024
1410;1708;1410;Jim Thompson;2,3;84;03-30-2024
1411;1480;1411;Katarina Martinson;2,3;42;03-30-2024
1412;1400;1412;Adam Neumann;2,3;44;03-30-2024
1413;1981;1413;Christopher Rokos;2,3;53;03-30-2024
1414;881;1414;Chen Shibin;2,3;57;03-30-2024
1415;1170;1415;Yvonne Bauer;2,3;47;03-30-2024
1416;1783;1416;Paul Saville;2,3;68;03-30-2024
1417;1429;1417;Yeung Kin-man;2,3;59;03-30-2024
1418;1520;1418;Pavel Baudis;2,3;63;03-30-2024
1419;1988;1419;Basudeo Singh;2,3;83;03-30-2024
1420;657;1420;Wang Wenjing;2,3;59;03-30-2024
1421;2017;1421;Zhang Bangxin;2,3;44;03-30-2024
1422;1965;1422;Greg Mondre;2,3;49;03-30-2024
1423;1935;1423;Kenneth Hao;2,3;55;03-30-2024
1424;1927;1424;Egon Durban;2,3;50;03-30-2024
1425;1354;1425;Stefan Soloviev;2,3;48;03-30-2024
1426;1350;1426;Filiz Sahenk;2,3;57;03-30-2024
1427;1591;1427;Mark Davis;2,3;68;03-30-2024
1428;1381;1428;Noam Gottesman;2,3;62;03-30-2024
1429;981;1429;Yoo Jung-hyun;2,3;54;03-30-2024
1430;1449;1430;Bob Ell;2,3;79;03-30-2024
1431;903;1431;Xue Hua;2,3;;03-30-2024
1432;1495;1432;Shu Ping;2,3;;03-30-2024
1433;1741;1433;Rolf Gerling;2,2;69;03-30-2024
1434;1379;1434;Tom Ford;2,2;62;03-30-2024
1435;3170;1435;Wang Xicheng and family;2,2;75;03-30-2024
1436;2218;1436;Jupally Rameshwar Rao;2,2;68;03-30-2024
1437;1459;1437;Stein Erik Hagen;2,2;67;03-30-2024
1438;1373;1438;Brett Blundy;2,2;64;03-30-2024
1439;2970;1439;Luiz Frias;2,2;60;03-30-2024
1440;1316;1440;Timothy Boyle;2,2;74;03-30-2024
1441;1680;1441;Louise Lindh;2,2;44;03-30-2024
1442;739;1442;Carl Ferdinand Oetker;2,2;51;03-30-2024
1443;740;1443;Julia Oetker;2,2;45;03-30-2024
1444;738;1444;Alfred Oetker;2,2;57;03-30-2024
1445;3168;1445;Reinfried Pohl Jr;2,2;64;03-30-2024
1446;1502;1446;Barbara Tyson;2,2;75;03-30-2024
1447;1417;1447;Teresita Sy-Coson;2,2;73;03-30-2024
1448;1511;1448;Michael Ying;2,2;74;03-30-2024
1449;2783;1449;Candido Pinheiro Koren de Lima and family;2,2;77;03-30-2024
1450;621;1450;Xu Jinfu and family;2,2;60;03-30-2024
1451;1662;1451;D. Leopoldo Del Pino;2,2;61;03-30-2024
1452;1554;1452;P.V. Krishna Reddy;2,2;54;03-30-2024
1453;1578;1453;Julio Bozano;2,2;88;03-30-2024
1454;1873;1454;Ryan Smith;2,2;45;03-30-2024
1455;1824;1455;Jamie Dimon;2,2;68;03-30-2024
1456;2847;1456;Guilherme Benchimol;2,2;47;03-30-2024
1457;1576;1457;Mika Anttonen;2,2;57;03-30-2024
1458;1469;1458;Lam Wai-ying;2,2;;03-30-2024
1459;1355;1459;Tang Yiu;2,2;89;03-30-2024
1460;2103;1460;Radik Shaimiev;2,2;59;03-30-2024
1461;963;1461;Aerin Lauder;2,2;53;03-30-2024
1462;1647;1462;Cameron Adams;2,2;44;03-30-2024
1463;1541;1463;Liang Rubo;2,2;41;03-30-2024
1464;2362;1464;Abhay Soi;2,2;50;03-30-2024
1465;1435;1465;Travis Boersma;2,2;53;03-30-2024
1466;1622;1466;Jennifer Pritzker;2,2;73;03-30-2024
1467;2990;1467;Tony Xu;2,2;39;03-30-2024
1468;2190;1468;Kristo Kaeaermann;2,2;43;03-30-2024
1469;2336;1469;Scott Nuttall;2,2;51;03-30-2024
1470;2231;1470;Albert Shigaboutdinov;2,2;71;03-30-2024
1471;2295;1471;Lawrence Golub;2,2;64;03-30-2024
1472;2239;1472;Rustem Sulteev;2,2;70;03-30-2024
1473;1402;1473;Ni Yongpei and family;2,2;72;03-30-2024
1474;2164;1474;Timothy Dunn and family;2,2;68;03-30-2024
1475;1338;1475;Lim Kok Thay;2,2;72;03-30-2024
1476;1161;1476;Wong Man Li;2,2;59;03-30-2024
1477;1717;1477;Kie Chie Wong;2,2;75;03-30-2024
1478;1983;1478;Sheryl Sandberg;2,2;54;03-30-2024
1479;1398;1479;Howard Marks;2,2;77;03-30-2024
1480;1377;1480;Dermot Desmond;2,2;73;03-30-2024
1481;1625;1481;Larry Robbins;2,2;54;03-30-2024
1482;1730;1482;David Booth;2,2;78;03-30-2024
1483;1883;1483;Wang Changtian;2,2;58;03-30-2024
1484;1186;1484;Dmitry Kamenshchik;2,2;55;03-30-2024
1485;1188;1485;Adam Kwok;2,2;40;03-30-2024
1486;1744;1486;Gerry Harvey;2,2;84;03-30-2024
1487;1526;1487;Maria Franca Fissolo;2,2;89;03-30-2024
1488;1775;1488;Mrudula Parekh;2,2;76;03-30-2024
1489;1238;1489;Alec Gores;2,2;71;03-30-2024
1490;1545;1490;Bill Malhotra;2,1;74;03-30-2024
1491;2132;1491;Boris Zingarevich;2,1;64;03-30-2024
1492;1494;1492;Thaksin Shinawatra;2,1;74;03-30-2024
1493;2133;1493;A. Jayson Adair;2,1;54;03-30-2024
1494;1460;1494;Bahaa Hariri;2,1;57;03-30-2024
1495;1612;1495;James Leprino;2,1;86;03-30-2024
1496;1045;1496;Li Jianquan and family;2,1;67;03-30-2024
1497;1407;1497;Jerry Reinsdorf;2,1;88;03-30-2024
1498;656;1498;Wang Junshi and family;2,1;75;03-30-2024
1499;1249;1499;Prayudh Mahagitsiri;2,1;78;03-30-2024
1500;1538;1500;Heikki Kyostila;2,1;78;03-30-2024
1501;1352;1501;Stephan Schmidheiny;2,1;76;03-30-2024
1502;1439;1502;Anand Burman;2,1;71;03-30-2024
1503;1592;1503;James Dinan;2,1;64;03-30-2024
1504;1155;1504;Alexander Skorobogatko;2,1;56;03-30-2024
1505;1565;1505;Ion Tiriac;2,1;84;03-30-2024
1506;1950;1506;Spiro Latsis and family;2,1;77;03-30-2024
1507;1509;1507;Elaine Wynn;2,1;81;03-30-2024
1508;1874;1508;Zakhar Smushkin;2,1;62;03-30-2024
1509;1447;1509;Georgi Domuschiev;2,1;51;03-30-2024
1510;1448;1510;Kiril Domuschiev;2,1;54;03-30-2024
1511;1432;1511;Clayton Zekelman;2,1;55;03-30-2024
1512;1365;1512;Xu Shugen;2,1;58;03-30-2024
1513;1729;1513;Bang Si-hyuk;2,1;51;03-30-2024
1514;1138;1514;Liang Yunchao;2,1;55;03-30-2024
1515;1637;1515;Vardis Vardinoyannis and family;2,1;91;03-30-2024
1516;1814;1516;Cai Huabo;2,1;48;03-30-2024
1517;1453;1517;Gordon Getty;2,1;90;03-30-2024
1518;1557;1518;T. Denny Sanford;2,1;88;03-30-2024
1519;3187;1519;Zygmunt Solorz;2,1;67;03-30-2024
1520;1375;1520;Chen Jinxia;2,1;56;03-30-2024
1521;1712;1521;Pieter van der Does;2,1;54;03-30-2024
1522;1683;1522;Jose Roberto Marinho;2,1;68;03-30-2024
1523;1682;1523;Joao Roberto Marinho;2,1;70;03-30-2024
1524;797;1524;Huang Yi;2,1;62;03-30-2024
1525;1789;1525;Jonathan Tisch;2,1;70;03-30-2024
1526;1610;1526;Edward Lampert;2,1;61;03-30-2024
1527;1896;1527;George Yancopoulos;2,1;64;03-30-2024
1528;2377;1528;Sandro Veronesi and family;2,1;64;03-30-2024
1529;2538;1529;Zhu Zhaojiang;2,1;50;03-30-2024
1530;1121;1530;Miguel Fluxa Rossello;2,1;85;03-30-2024
1531;2446;1531;David Golub;2,1;61;03-30-2024
1532;1774;1532;Alberto Palatchi;2,1;74;03-30-2024
1533;1631;1533;Peter Sondakh;2,1;74;03-30-2024
1534;1222;1534;Thor Bjorgolfsson;2,1;57;03-30-2024
1535;1106;1535;Suhail Bahwan;2,1;85;03-30-2024
1536;1636;1536;Masateru Uno and family;2,1;77;03-30-2024
1537;3199;1537;Zhou Hongyi;2,1;53;03-30-2024
1538;1634;1538;Hermanto Tanoko;2,1;61;03-30-2024
1539;1675;1539;Valentin Kipyatkov;2,1;47;03-30-2024
1540;1678;1540;Joe Lacob;2,1;68;03-30-2024
1541;1826;1541;Alfredo Egydio Arruda Villela Filho;2,1;54;03-30-2024
1542;1397;1542;Igor Makarov;2,1;61;03-30-2024
1543;1886;1543;Dan Wilks;2,1;67;03-30-2024
1544;1733;1544;Kommer Damen;2,1;80;03-30-2024
1545;3003;1545;Tim Draper;2;65;03-30-2024
1546;1638;1546;Jitendra Virwani;2;58;03-30-2024
1547;1518;1547;Andrey Andreev;2;50;03-30-2024
1548;3174;1548;B. Wayne Hughes Jr;2;64;03-30-2024
1549;3171;1549;David Adelman;2;52;03-30-2024
1550;1659;1550;Tim Cook;2;63;03-30-2024
1551;1418;1551;Katsumi Tada;2;78;03-30-2024
1552;1820;1552;Jack Cockwell;2;83;03-30-2024
1553;1780;1553;Brian Roberts;2;64;03-30-2024
1554;1519;1554;Michael Ashcroft;2;78;03-30-2024
1555;1920;1555;Chang Kuo-Hua;2;69;03-30-2024
1556;1569;1556;Zhang Fan;2;58;03-30-2024
1557;1547;1557;Craig McCaw;2;74;03-30-2024
1558;1152;1558;Raj Sardana;2;64;03-30-2024
1559;858;1559;Richard Branson;2;73;03-30-2024
1560;1530;1560;John Hancock;2;48;03-30-2024
1561;1445;1561;Domenico Dolce;2;65;03-30-2024
1562;1451;1562;Stefano Gabbana;2;61;03-30-2024
1563;1687;1563;David Mindus;2;52;03-30-2024
1564;2230;1564;Devi Shetty;2;71;03-30-2024
1565;1434;1565;Alex Beard;2;56;03-30-2024
1566;1992;1566;Thomas Steyer;2;66;03-30-2024
1567;3173;1567;Marcelo Claure;2;53;03-30-2024
1568;2350;1568;Bennett Rosenthal;2;60;03-30-2024
1569;1684;1569;Roberto Irineu Marinho;2;76;03-30-2024
1570;1262;1570;Andrew Tan;2;72;03-30-2024
1571;2222;1571;Fernando Roig;2;76;03-30-2024
1572;3214;1572;Edir Macedo and family;2;79;03-30-2024
1573;1556;1573;Ginia Rinehart;2;37;03-30-2024
1574;1633;1574;Elizabeth Sy;2;71;03-30-2024
1575;2483;1575;Lyu Yixiong;2;61;03-30-2024
1576;1580;1576;Nicola Bulgari;2;83;03-30-2024
1577;1793;1577;Tom Werner;2;73;03-30-2024
1578;1706;1578;Bambang Sutantio;2;65;03-30-2024
1579;1555;1579;Bianca Rinehart;2;47;03-30-2024
1580;1566;1580;Hope Welker;2;38;03-30-2024
1581;1415;1581;Henry Swieca;2;66;03-30-2024
1582;1553;1582;Linda Pritzker;2;70;03-30-2024
1583;926;1583;Liang Feng;2;55;03-30-2024
1584;2408;1584;Joseph Bae;2;52;03-30-2024
1585;1718;1585;Thomas Wu;2;73;03-30-2024
1586;1725;1586;Amy Adams Strunk;2;68;03-30-2024
1587;1319;1587;Samuel Chen;2;74;03-30-2024
1588;1776;1588;Dragos Paval;2;57;03-30-2024
1589;1757;1589;Mustafa Kucuk;2;60;03-30-2024
1590;3181;1590;Qian Dongqi;2;66;03-30-2024
1591;1430;1591;Huijiao Yu;2;57;03-30-2024
1592;1431;1592;Oren Zeev;2;59;03-30-2024
1593;1656;1593;R.G. Chandramogan;2;75;03-30-2024
1594;1641;1594;Charlotte Colket Weber;2;81;03-30-2024
1595;1613;1595;David Lichtenstein;2;62;03-30-2024
1596;1589;1596;Alexandra Daitch;2;61;03-30-2024
1597;1632;1597;Lucy Stitzer;2;64;03-30-2024
1598;1615;1598;Sarah MacMillan;2;70;03-30-2024
1599;1465;1599;Eugene Kaspersky;2;58;03-30-2024
1600;1564;1600;Wichai Thongtang;2;77;03-30-2024
1601;1932;1601;Esther Grether;2;88;03-30-2024
1602;965;1602;Yin Yee Lee;2;72;03-30-2024
1603;1618;1603;Simon Nixon;2;56;03-30-2024
1604;1808;1604;Clifford Asness;2;57;03-30-2024
1605;1606;1605;Hui Wing Mau;2;73;03-30-2024
1606;3175;1606;Howard Butt III and family;2;71;03-30-2024
1607;1202;1607;Alexander Ponomarenko;2;59;03-30-2024
1608;1720;1608;Amy Wyss;2;53;03-30-2024
1609;1568;1609;Ales Zavoral;2;47;03-30-2024
1610;2009;1610;Farris Wilks;2;72;03-30-2024
1611;1897;1611;Steven Meng Yang and family;2;41;03-30-2024
1612;3255;1612;Li Liufa and family;2;66;03-30-2024
1613;1609;1613;Dominika Kulczyk;2;46;03-30-2024
1614;1658;1614;Parker Conrad;2;43;03-30-2024
1615;1395;1615;Harald Link;2;69;03-30-2024
1616;1488;1616;Victor Pinchuk;2;63;03-30-2024
1617;2260;1617;Hamad bin Jassim bin Jaber Al Thani;2;64;03-30-2024
1618;1747;1618;Jay Hennick;2;67;03-30-2024
1619;1985;1619;Ben Silbermann;2;41;03-30-2024
1620;1582;1620;Stephen Butt and family;2;68;03-30-2024
1621;1539;1621;Martin Lau;2;50;03-30-2024
1622;2094;1622;M.Satyanarayana Reddy;2;66;03-30-2024
1623;1829;1623;Richard Fortin;2;75;03-30-2024
1624;1845;1624;William Koch;2;83;03-30-2024
1625;1668;1625;Christopher Goldsbury;2;81;03-30-2024
1626;1750;1626;Hal Jackman;1,9;91;03-30-2024
1627;1378;1627;Dong Wei;1,9;53;03-30-2024
1628;1742;1628;John Goff;1,9;68;03-30-2024
1629;1696;1629;Ronald Perelman;1,9;81;03-30-2024
1630;3180;1630;William Foley II;1,9;79;03-30-2024
1631;1946;1631;Kim Jun-ki;1,9;79;03-30-2024
1632;1711;1632;Riaz Valani;1,9;47;03-30-2024
1633;2307;1633;David Kaplan;1,9;56;03-30-2024
1634;1842;1634;Sergei Katsiev;1,9;66;03-30-2024
1635;1650;1635;Leslie Alexander;1,9;80;03-30-2024
1636;1101;1636;Wong Luen Hei;1,9;62;03-30-2024
1637;945;1637;Wu Shaoxun;1,9;68;03-30-2024
1638;1528;1638;Mario Germano Giuliani;1,9;52;03-30-2024
1639;1716;1639;Evan Williams;1,9;51;03-30-2024
1640;1715;1640;Todd Wagner;1,9;63;03-30-2024
1641;1178;1641;Deng Weiming and family;1,9;55;03-30-2024
1642;1320;1642;Chu Lam Yiu;1,9;54;03-30-2024
1643;2024;1643;Girdhari Lal Bawri;1,9;76;03-30-2024
1644;1951;1644;Peter Leibinger;1,9;57;03-30-2024
1645;1952;1645;Regine Leibinger;1,9;61;03-30-2024
1646;1953;1646;Nicola Leibinger-Kammueller;1,9;64;03-30-2024
1647;1644;1647;Gavril Yushvaev and family;1,9;66;03-30-2024
1648;1184;1648;Hou Juncheng;1,9;59;03-30-2024
1649;1616;1649;Strive Masiyiwa;1,9;63;03-30-2024
1650;1648;1650;Will Adderley;1,9;52;03-30-2024
1651;1736;1651;Keith Dunleavy and family;1,9;54;03-30-2024
1652;1515;1652;Zhao Tao;1,9;58;03-30-2024
1653;1336;1653;Li Haiyan;1,9;;03-30-2024
1654;1550;1654;Oei Hong Leong;1,9;76;03-30-2024
1655;1403;1655;Heloise Pratt;1,9;61;03-30-2024
1656;1860;1656;Massimo Moratti;1,9;78;03-30-2024
1657;2857;1657;Roberto Hernandez Ramirez;1,9;82;03-30-2024
1658;2297;1658;Anthony Hall;1,9;68;03-30-2024
1659;2180;1659;Conni Jonsson;1,9;63;03-30-2024
1660;1174;1660;Chen Zhiping;1,9;48;03-30-2024
1661;1391;1661;Lai Shixian;1,9;49;03-30-2024
1662;1978;1662;Duke Reyes;1,9;67;03-30-2024
1663;1976;1663;Karl-Johan Persson;1,9;49;03-30-2024
1664;1748;1664;Ilkka Herlin;1,9;65;03-30-2024
1665;1666;1665;Phillip Frost;1,9;87;03-30-2024
1666;1693;1666;Nihat Ozdemir;1,9;73;03-30-2024
1667;1704;1667;S.D. Shibulal;1,9;69;03-30-2024
1668;1470;1668;Marc Lasry;1,9;63;03-30-2024
1669;2263;1669;Michael Arougheti;1,9;51;03-30-2024
1670;3193;1670;Wu Kai;1,9;56;03-30-2024
1671;1194;1671;Peter Lim;1,9;70;03-30-2024
1672;1411;1672;Alex Shevchenko;1,9;44;03-30-2024
1673;1396;1673;Max Lytvyn;1,9;44;03-30-2024
1674;1971;1674;Rubens Ometto Silveira Mello;1,9;74;03-30-2024
1675;1800;1675;David Zalik;1,9;50;03-30-2024
1676;1575;1676;Roberto Angelini Rossi;1,9;75;03-30-2024
1677;1923;1677;Ana Lucia de Mattos Barretto Villela;1,9;50;03-30-2024
1678;1008;1678;Lin Xiucheng and family;1,9;68;03-30-2024
1679;3164;1679;Huang Zhenda and family;1,9;76;03-30-2024
1680;1424;1680;Wang Wenmo;1,9;67;03-30-2024
1681;3177;1681;Chow Shing Yuk;1,9;46;03-30-2024
1682;2283;1682;Sefik Yilmaz Dizdar;1,9;86;03-30-2024
1683;1726;1683;Marc Andreessen;1,9;52;03-30-2024
1684;1811;1684;Alex Birkenstock;1,9;55;03-30-2024
1685;3020;1685;Rubens Menin Teixeira de Souza;1,9;68;03-30-2024
1686;1686;1686;Robert G. Miller;1,9;78;03-30-2024
1687;2047;1687;Drew Houston;1,9;41;03-30-2024
1688;1861;1688;Liora Ofer;1,9;70;03-30-2024
1689;1371;1689;Sezai Bacaksiz;1,9;74;03-30-2024
1690;2143;1690;Banwari Lal Bawri;1,9;70;03-30-2024
1691;2135;1691;Rajendra Agarwal;1,9;65;03-30-2024
1692;2304;1692;Sam Hupert;1,9;69;03-30-2024
1693;1667;1693;Jayme Garfinkel and family;1,9;78;03-30-2024
1694;1764;1694;James Leininger;1,9;79;03-30-2024
1695;1505;1695;Wei Ing-Chou;1,9;70;03-30-2024
1696;1939;1696;Ho Hung Anh;1,8;53;03-30-2024
1697;1433;1697;Zhao Fenggang;1,8;58;03-30-2024
1698;2441;1698;Robert Fisher;1,8;70;03-30-2024
1699;1915;1699;Zadik Bino and family;1,8;80;03-30-2024
1700;3206;1700;Michael Rees;1,8;49;03-30-2024
1701;2488;1701;Dmitry Nikolaev;1,8;57;03-30-2024
1702;2177;1702;Anurang Jain;1,8;62;03-30-2024
1703;1850;1703;Marianna Latsis and family;1,8;71;03-30-2024
1704;1660;1704;Mark Coombs;1,8;63;03-30-2024
1705;1508;1705;Wei Ying-Chiao;1,8;69;03-30-2024
1706;1506;1706;Wei Yin-Chun;1,8;67;03-30-2024
1707;1507;1707;Wei Yin-Heng;1,8;65;03-30-2024
1708;1907;1708;Hamdi Akin and family;1,8;69;03-30-2024
1709;2523;1709;Wu Li-gann;1,8;83;03-30-2024
1710;1676;1710;Koo Kwang-mo;1,8;46;03-30-2024
1711;3186;1711;Herbert Allen Jr and family;1,8;84;03-30-2024
1712;1724;1712;Zhang Li;1,8;71;03-30-2024
1713;2531;1713;Yeh Kuo-I;1,8;82;03-30-2024
1714;1919;1714;Safra Catz;1,8;62;03-30-2024
1715;2149;1715;Anthony Casalena;1,8;41;03-30-2024
1716;1858;1716;Jim McKelvey;1,8;58;03-30-2024
1717;1499;1717;Sun Mengquan and family;1,8;74;03-30-2024
1718;1740;1718;Mario Gabelli;1,8;82;03-30-2024
1719;1834;1719;Irving Grousbeck and family;1,8;89;03-30-2024
1720;2187;1720;Kagemasa Kozuki;1,8;83;03-30-2024
1721;2862;1721;Qi Jinxing;1,8;62;03-30-2024
1722;1661;1722;John de Mol;1,8;69;03-30-2024
1723;1333;1723;Lam Kong;1,8;59;03-30-2024
1724;2333;1724;Alan Miller and family;1,8;86;03-30-2024
1725;1562;1725;Otto Toto Sugiri;1,8;70;03-30-2024
1726;1657;1726;Binod Chaudhary;1,8;68;03-30-2024
1727;1442;1727;Chi Yufeng;1,8;53;03-30-2024
1728;1617;1728;Robert Miller;1,8;90;03-30-2024
1729;1670;1729;Brian Higgins;1,8;59;03-30-2024
1730;1654;1730;O. Francis Biondi;1,8;59;03-30-2024
1731;2091;1731;Tom Persson;1,8;39;03-30-2024
1732;2618;1732;Sergei Sudarikov;1,8;52;03-30-2024
1733;1652;1733;Sabrina Benetton;1,8;50;03-30-2024
1734;2292;1734;Gary Friedman;1,8;66;03-30-2024
1735;2176;1735;Mitchell Jacobson;1,8;73;03-30-2024
1736;3178;1736;Shunsaku Sagami;1,8;33;03-30-2024
1737;1468;1737;Thomas Kwok;1,8;72;03-30-2024
1738;2109;1738;Wilma Tisch;1,8;96;03-30-2024
1739;1970;1739;Stefan Olsson;1,8;75;03-30-2024
1740;2359;1740;Alexander Sixt;1,8;44;03-30-2024
1741;2360;1741;Konstantin Sixt;1,8;41;03-30-2024
1742;2567;1742;William Fisher;1,8;66;03-30-2024
1743;1190;1743;Louis Le Duff;1,8;77;03-30-2024
1744;2136;1744;Chirayu Amin;1,8;77;03-30-2024
1745;1695;1745;Pierre Karl Peladeau;1,8;62;03-30-2024
1746;1425;1746;Wang Zhenghua;1,8;79;03-30-2024
1747;1692;1747;Maike Oberwelland-Height;1,8;;03-30-2024
1748;2019;1748;Zhou Zongwen and family;1,8;67;03-30-2024
1749;2065;1749;Manfredi Lefebvre d  Ovidio and family;1,8;70;03-30-2024
1750;2221;1750;Satish Reddy;1,8;56;03-30-2024
1751;1770;1751;Duncan MacMillan;1,8;86;03-30-2024
1752;3093;1752;Sunil Vachani;1,8;55;03-30-2024
1753;1531;1753;Hu Yangzhong;1,8;59;03-30-2024
1754;2082;1754;Yoshiko Mori;1,8;83;03-30-2024
1755;1968;1755;Jerry Moyes and family;1,8;80;03-30-2024
1756;1735;1756;Marek Dospiva;1,8;54;03-30-2024
1757;2106;1757;Charlotte Soderstrom;1,8;47;03-30-2024
1758;1688;1758;Adriaan Mol;1,8;40;03-30-2024
1759;2008;1759;Weng Xianding;1,8;62;03-30-2024
1760;1665;1760;James France;1,8;79;03-30-2024
1761;1703;1761;Shen Xiqiang and family;1,8;76;03-30-2024
1762;2228;1762;James Scapa;1,8;67;03-30-2024
1763;1936;1763;Jaroslav Hascak and family;1,8;54;03-30-2024
1764;2071;1764;K.C. Liu;1,8;70;03-30-2024
1765;1728;1765;Lesley Bamberger;1,8;58;03-30-2024
1766;1926;1766;Mohammed Dewji;1,8;48;03-30-2024
1767;1984;1767;Amnon Shashua;1,8;63;03-30-2024
1768;1685;1768;Gary Michelson;1,8;75;03-30-2024
1769;2045;1769;Christoph Henkel;1,8;66;03-30-2024
1770;1594;1770;Fritz Draexlmaier;1,8;;03-30-2024
1771;1690;1771;Ezra Nahmad;1,8;78;03-30-2024
1772;2183;1772;Zbigniew Juroszek and family;1,7;61;03-30-2024
1773;1731;1773;Jim Breyer;1,7;62;03-30-2024
1774;1524;1774;Phongthep Chiaravanont;1,7;72;03-30-2024
1775;1975;1775;David Penaloza Alanis;1,7;50;03-30-2024
1776;1836;1776;Ilona Herlin;1,7;59;03-30-2024
1777;1046;1777;Li Li;1,7;58;03-30-2024
1778;1408;1778;Chad Richison;1,7;53;03-30-2024
1779;1723;1779;Alan Zekelman;1,7;61;03-30-2024
1780;1791;1780;Wang Chou-hsiong;1,7;83;03-30-2024
1781;1890;1781;Anthony Wood;1,7;58;03-30-2024
1782;1477;1782;Melissa Ma;1,7;;03-30-2024
1783;2308;1783;Kim Kardashian;1,7;43;03-30-2024
1784;1869;1784;Sathien Sathientham;1,7;69;03-30-2024
1785;3179;1785;Don Levin;1,7;73;03-30-2024
1786;1486;1786;Ni Zugen;1,7;67;03-30-2024
1787;1990;1787;Terry Snow;1,7;80;03-30-2024
1788;2605;1788;Ulrike Meister;1,7;57;03-30-2024
1789;2330;1789;Jorge Mas;1,7;61;03-30-2024
1790;1356;1790;Tian Ming;1,7;70;03-30-2024
1791;1727;1791;Giovanni Arvedi;1,7;86;03-30-2024
1792;2175;1792;Gregg Hymowitz;1,7;58;03-30-2024
1793;1611;1793;Somsri Lamsam;1,7;68;03-30-2024
1794;2181;1794;George Joseph;1,7;102;03-30-2024
1795;1635;1795;Mehmet Sinan Tara;1,7;65;03-30-2024
1796;2332;1796;Jeffrey Michael and family;1,7;67;03-30-2024
1797;2289;1797;David Feffer;1,7;67;03-30-2024
1798;1930;1798;Philippe Ginestet and family;1,7;70;03-30-2024
1799;2631;1799;Franziska Wuerbser;1,7;36;03-30-2024
1800;2604;1800;Gabriella Meister;1,7;;03-30-2024
1801;1587;1801;Manas Chiaravanond;1,7;68;03-30-2024
1802;1827;1802;Gary Fegel;1,7;50;03-30-2024
1803;2299;1803;Richard Hayne;1,7;76;03-30-2024
1804;2300;1804;Michael Heine;1,7;74;03-30-2024
1805;2100;1805;Carlos Sanchez;1,7;62;03-30-2024
1806;2485;1806;Pawan Munjal;1,7;69;03-30-2024
1807;2032;1807;Sasson Dayan and family;1,7;83;03-30-2024
1808;1956;1808;Li Rucheng;1,7;72;03-30-2024
1809;1799;1809;Vladimir Yevtushenkov;1,7;75;03-30-2024
1810;1588;1810;Prathip Chiravanond;1,7;75;03-30-2024
1811;2354;1811;Dhruv Sawhney;1,7;79;03-30-2024
1812;2049;1812;Rameshchandra Jain;1,7;75;03-30-2024
1813;1773;1813;Meng Qingshan and family;1,7;75;03-30-2024
1814;2046;1814;Daniel Hirschfeld;1,7;82;03-30-2024
