ID;User_ID;Table_rank_2024_05;Person;net_worth_inBillionUSD_2024_05;Age_of_person_2024_05;Date
966;1073;966;Stewart Rahr;3,4;78;2024-05-31
967;867;967;Walter Frey;3,4;80;2024-05-31
968;3172;968;Michael Latifi;3,4;61;2024-05-31
969;518;969;Kwon Hyuk-bin;3,4;50;2024-05-31
970;1451;970;Anand Mahindra;3,4;69;2024-05-31
971;1093;971;Jack Cowin;3,4;81;2024-05-31
972;1095;972;N. Murray Edwards;3,4;64;2024-05-31
973;914;973;Ravi Pillai;3,4;70;2024-05-31
974;3173;974;Fernand Huts;3,4;73;2024-05-31
975;799;975;Xia Zuoquan;3,4;62;2024-05-31
976;952;976;Jonathan Nelson;3,4;68;2024-05-31
977;1395;977;Shamsheer Vayalil;3,3;47;2024-05-31
978;961;978;Timur Turlov;3,3;36;2024-05-31
979;858;979;Yi Zheng;3,3;53;2024-05-31
980;1153;980;Maria Del Pino;3,3;68;2024-05-31
981;890;981;Giuliana Benetton;3,3;86;2024-05-31
982;891;982;Luciano Benetton;3,3;89;2024-05-31
983;999;983;Martua Sitorus;3,3;64;2024-05-31
984;978;984;Edward DeBartolo Jr;3,3;77;2024-05-31
985;861;985;Mohed Altrad;3,3;76;2024-05-31
986;3022;986;Seth Boro;3,3;48;2024-05-31
987;3021;986;Scott Crabill;3,3;54;2024-05-31
988;3020;986;Holden Spaht;3,3;49;2024-05-31
989;1061;989;Drayton McLane Jr;3,3;87;2024-05-31
990;962;990;Frank VanderSloot;3,3;75;2024-05-31
991;1298;991;John Fisher;3,3;62;2024-05-31
992;1122;992;Karsanbhai Patel;3,3;80;2024-05-31
993;1396;993;Radha Vembu;3,3;51;2024-05-31
994;960;994;Rita Tong Liu;3,3;75;2024-05-31
995;873;995;Arnon Milchan;3,3;79;2024-05-31
996;761;996;Richard LeFrak  ;3,3;78;2024-05-31
997;901;997;Sergei Galitsky;3,3;56;2024-05-31
998;1074;998;Su Hua;3,3;42;2024-05-31
999;191;999;Jin Baofang;3,3;71;2024-05-31
1000;1010;1000;John Caudwell;3,3;71;2024-05-31
1001;704;1001;Rufino Vigil Gonzalez;3,3;75;2024-05-31
1002;818;1002;Daniel Loeb;3,3;62;2024-05-31
1003;1320;1003;Giorgio Perfetti;3,3;57;2024-05-31
1004;1750;1004;Dmitry Pumpyansky;3,3;60;2024-05-31
1005;2867;1005;Yuri Kovalchuk;3,3;72;2024-05-31
1006;3203;1006;Yu Zhuyun;3,3;50;2024-05-31
1007;1836;1007;Michael Polsky;3,3;75;2024-05-31
1008;3174;1007;Walter Wang;3,3;59;2024-05-31
1009;2007;1009;Reinold Geiger;3,3;76;2024-05-31
1010;919;1010;Isabella Seragnoli;3,3;78;2024-05-31
1011;1225;1011;Bobby Murphy;3,3;35;2024-05-31
1012;1249;1012;Otto Philipp Braun;3,3;46;2024-05-31
1013;862;1013;John Arnold;3,3;50;2024-05-31
1014;838;1014;Ramon Ang;3,3;70;2024-05-31
1015;896;1015;Antonio Del Valle Ruiz  ;3,3;85;2024-05-31
1016;1262;1016;Catherine Lozick;3,3;79;2024-05-31
1017;868;1017;Fu Liquan  ;3,3;56;2024-05-31
1018;3177;1018;Gerald Frere;3,3;73;2024-05-31
1019;871;1019;Kwek Leng Beng;3,3;83;2024-05-31
1020;789;1020;Mohamed Mansour;3,2;76;2024-05-31
1021;1964;1021;Sergei Studennikov  ;3,2;57;2024-05-31
1022;921;1022;Warren Stephens;3,2;67;2024-05-31
1023;1308;1023;Kevin David Lehmann;3,2;21;2024-05-31
1024;3176;1024;Haoyu Cai;3,2;;2024-05-31
1025;1471;1025;Edward Stack;3,2;69;2024-05-31
1026;1104;1026;Samvel Karapetyan;3,2;58;2024-05-31
1027;865;1027;Bennett Dorrance;3,2;78;2024-05-31
1028;976;1028;Jean Coutu  ;3,2;97;2024-05-31
1029;1509;1029;Michael Jordan;3,2;61;2024-05-31
1030;1429;1030;Harsh Goenka;3,2;66;2024-05-31
1031;979;1031;Stephen Deckoff;3,2;58;2024-05-31
1032;967;1032;George Bishop;3,2;86;2024-05-31
1033;1123;1033;Richard Peery;3,2;85;2024-05-31
1034;516;1034;Fang Wei;3,2;50;2024-05-31
1035;478;1035;Zhao Yan;3,2;57;2024-05-31
1036;1365;1036;Chris Larsen;3,2;63;2024-05-31
1037;1256;1037;Alfred Gantner;3,2;56;2024-05-31
1038;1280;1037;Urs Wietlisbach;3,2;62;2024-05-31
1039;1252;1037;Marcel Erni;3,2;59;2024-05-31
1040;1042;1040;William Wrigley jr;3,2;60;2024-05-31
1041;3026;1041;Wu Guangming;3,2;62;2024-05-31
1042;905;1042;Hu Baifan;3,2;61;2024-05-31
1043;1341;1043;George Argyros  ;3,2;87;2024-05-31
1044;966;1044;Nicolas Berggruen;3,2;62;2024-05-31
1045;1031;1045;God Nisanov;3,2;52;2024-05-31
1046;1021;1045;Zarakh Iliev;3,2;57;2024-05-31
1047;874;1047;Akio Nitori;3,2;80;2024-05-31
1048;846;1048;Robert Johnson;3,2;77;2024-05-31
1049;1434;1049;Hortensia Herrero;3,2;74;2024-05-31
1050;1001;1050;Sukanto Tanoto;3,2;74;2024-05-31
1051;2188;1051;P.V. Ramprasad Reddy;3,2;66;2024-05-31
1052;1850;1052;August Troendle;3,2;68;2024-05-31
1053;483;1053;Miao Hangen;3,2;59;2024-05-31
1054;1213;1054;J. Tomilson Hill;3,2;76;2024-05-31
1055;854;1055;Leena Tewari;3,2;66;2024-05-31
1056;1163;1056;Alicia Koplowitz;3,2;70;2024-05-31
1057;973;1057;Todd Christopher;3,2;61;2024-05-31
1058;1245;1058;Brian Acton;3,1;52;2024-05-31
1059;1382;1059;Karl Scheufele III;3,1;85;2024-05-31
1060;954;1060;Katharina Otto-Bernstein;3,1;60;2024-05-31
1061;1246;1061;Abdulla Al Futtaim  ;3,1;84;2024-05-31
1062;1649;1062;George Kurtz;3,1;53;2024-05-31
1063;1053;1063;Du Jiangtao  ;3,1;54;2024-05-31
1064;791;1064;Masahiro Noda;3,1;85;2024-05-31
1065;1194;1065;Ted Alfond;3,1;79;2024-05-31
1066;1193;1065;Susan Alfond;3,1;78;2024-05-31
1067;1192;1065;Bill Alfond;3,1;76;2024-05-31
1068;1263;1068;Kalanithi Maran;3,1;58;2024-05-31
1069;1049;1069;Choo Chong Ngen;3,1;71;2024-05-31
1070;1018;1070;Otto Happel;3,1;76;2024-05-31
1071;2675;1071;Jerry Speyer;3,1;83;2024-05-31
1072;716;1072;Somurai Jaruphnit;3,1;70;2024-05-31
1073;996;1073;Robert Sands;3,1;65;2024-05-31
1074;250;1074;Yang Huiyan  ;3,1;42;2024-05-31
1075;902;1075;Senapathy Gopalakrishnan;3,1;69;2024-05-31
1076;3047;1076;Wang Ning  ;3,1;37;2024-05-31
1077;957;1077;Theodore Rachmat;3,1;80;2024-05-31
1078;800;1078;Zeng Fangqin;3,1;58;2024-05-31
1079;1445;1079;Theodore Leonsis;3,1;68;2024-05-31
1080;1549;1080;David Blitzer;3,1;54;2024-05-31
1081;2427;1081;Nikhil Kamath;3,1;37;2024-05-31
1082;912;1082;Geoffrey Palmer;3,1;74;2024-05-31
1083;1259;1083;Peter Hargreaves;3,1;77;2024-05-31
1084;1226;1084;Tomas Olivo Lopez;3,1;50;2024-05-31
1085;1038;1085;Rodney Sacks;3,1;74;2024-05-31
1086;1090;1086;Anne Beaufour;3,1;60;2024-05-31
1087;1091;1086;Henri Beaufour;3,1;58;2024-05-31
1088;863;1088;Bill Austin;3,1;82;2024-05-31
1089;1028;1089;Ronald McAulay;3,1;88;2024-05-31
1090;2462;1090;Matthew Roszak;3,1;51;2024-05-31
1091;1224;1091;Lachhman Das Mittal;3,1;93;2024-05-31
1092;1185;1092;Julia Thiele-Schuerhoff;3,1;52;2024-05-31
1093;1237;1093;Byron Trott;3,1;65;2024-05-31
1094;815;1094;Peter Gassner;3,1;59;2024-05-31
1095;1058;1095;Lee Yeow Chor;3;57;2024-05-31
1096;1015;1096;Michael Federmann  ;3;80;2024-05-31
1097;1363;1097;Willis Johnson;3;77;2024-05-31
1098;955;1098;Sergei Popov;3;52;2024-05-31
1099;1130;1099;Salil Singhal;3;76;2024-05-31
1100;1152;1100;Ray Davis;3;82;2024-05-31
1101;3180;1101;Segolene Gallienne;3;46;2024-05-31
1102;937;1102;Martin Ebner;3;78;2024-05-31
1103;2669;1103;Gustavo Denegri;3;87;2024-05-31
1104;1202;1104;Peggy Cherng;3;76;2024-05-31
1105;1201;1104;Andrew Cherng;3;77;2024-05-31
1106;1270;1106;Qiu Jianping  ;3;62;2024-05-31
1107;892;1107;Arun Bharat Ram;3;83;2024-05-31
1108;872;1108;Pablo Legorreta;3;60;2024-05-31
1109;916;1109;Hilton Schlosberg;3;71;2024-05-31
1110;2682;1110;Qiu Guanghe  ;3;72;2024-05-31
1111;1830;1111;P.N.C. Menon;3;75;2024-05-31
1112;1176;1112;Falguni Nayar;3;61;2024-05-31
1113;883;1113;Jeffrey Talpins;3;49;2024-05-31
1114;1037;1114;Haim Saban;3;79;2024-05-31
1115;1295;1115;James Duff;3;63;2024-05-31
1116;1296;1115;Thomas Duff;3;67;2024-05-31
1117;492;1117;Ibrahim Erdemoglu;3;61;2024-05-31
1118;2305;1118;Kailashchandra Nuwal;3;66;2024-05-31
1119;3182;1119;Theo Roussis  ;3;70;2024-05-31
1120;3183;1120;Marc Fielmann;3;34;2024-05-31
1121;1462;1121;Leonid Radvinsky;3;42;2024-05-31
1122;816;1122;Patrick Lee;3;82;2024-05-31
1123;3025;1123;T.S. Kalyanaraman;3;77;2024-05-31
1124;1580;1124;Scott Kapnick;3;65;2024-05-31
1125;1915;1125;Ramesh Juneja;3;68;2024-05-31
1126;1244;1126;Ye Guofu;3;46;2024-05-31
1127;959;1127;Friede Springer;3;81;2024-05-31
1128;948;1128;Vladimir Litvinenko  ;3;68;2024-05-31
1129;1013;1128;John Paul DeJoria;3;80;2024-05-31
1130;801;1130;Zhang Jian;3;55;2024-05-31
1131;3023;1131;Frank Fertitta III.;3;62;2024-05-31
1132;2098;1132;Zheng Jianjiang  ;3;63;2024-05-31
1133;1029;1133;Erwin Franz Mueller;3;91;2024-05-31
1134;900;1134;Lindsay Fox;3;87;2024-05-31
1135;3181;1135;Roger Samuelsson;3;60;2024-05-31
1136;754;1136;Charles Cohen;3;72;2024-05-31
1137;1241;1137;Oprah Winfrey;3;70;2024-05-31
1138;2187;1138;G. M. Rao;3;73;2024-05-31
1139;1148;1139;Cen Junda;3;59;2024-05-31
1140;2650;1140;Guo Guangchang;3;57;2024-05-31
1141;2700;1141;Zhang Lei;3;51;2024-05-31
1142;969;1142;Eva Maria Bucher-Haefner;3;67;2024-05-31
1143;1134;1143;Thomas Tull;3;53;2024-05-31
1144;342;1144;Liu Jincheng  ;3;59;2024-05-31
1145;1149;1145;Richard Chandler;2,9;65;2024-05-31
1146;758;1146;Ji Qi;2,9;57;2024-05-31
1147;1914;1147;Rajeev Juneja;2,9;58;2024-05-31
1148;769;1148;Howard Schultz;2,9;70;2024-05-31
1149;1115;1149;Vincent McMahon;2,9;78;2024-05-31
1150;1126;1150;Wayne Rothbaum;2,9;56;2024-05-31
1151;1219;1151;Li Hongxin  ;2,9;71;2024-05-31
1152;1454;1152;Kiran Mazumdar-Shaw;2,9;71;2024-05-31
1153;578;1153;Li Gaiteng;2,9;52;2024-05-31
1154;1120;1154;Yuji Otsuka;2,9;70;2024-05-31
1155;468;1155;Jiang Weiping  ;2,9;69;2024-05-31
1156;1790;1156;Robert Clark;2,9;65;2024-05-31
1157;3033;1157;Ruan Hongliang;2,9;63;2024-05-31
1158;1786;1158;Chen Tianshi;2,9;39;2024-05-31
1159;893;1159;Ron Burkle;2,9;71;2024-05-31
1160;1039;1160;Karthik Sarma;2,9;49;2024-05-31
1161;1188;1161;Stefan Wirtgen;2,9;53;2024-05-31
1162;1187;1161;Jurgen Wirtgen;2,9;58;2024-05-31
1163;1625;1163;Sanjeev Bikhchandani;2,9;60;2024-05-31
1164;1207;1164;Sergey Dmitriev;2,9;58;2024-05-31
1165;1174;1165;C. Dean Metropoulos;2,9;78;2024-05-31
1166;3171;1166;Zhou Chaonan;2,9;63;2024-05-31
1167;1179;1167;Alejandro Santo Domingo;2,9;47;2024-05-31
1168;991;1168;Maja Oeri;2,9;69;2024-05-31
1169;1054;1169;Lorenzo Fertitta;2,9;55;2024-05-31
1170;1171;1170;Lu Weiding;2,9;53;2024-05-31
1171;2687;1171;Ernest Garcia  III;2,9;42;2024-05-31
1172;1116;1172;Patrice Motsepe;2,9;62;2024-05-31
1173;1041;1173;Daniel Sundheim;2,9;47;2024-05-31
1174;936;1174;Kuldip Singh Dhingra;2,9;76;2024-05-31
1175;935;1174;Gurbachan Singh Dhingra;2,9;74;2024-05-31
1176;1264;1176;Jed McCaleb;2,9;49;2024-05-31
1177;857;1177;Wu Guanjiang  ;2,9;55;2024-05-31
1178;3107;1178;Solina Chau;2,9;62;2024-05-31
1179;1378;1179;Phillip T. (Terry) Ragon;2,9;74;2024-05-31
1180;1573;1180;Surjit Kumar Gupta;2,9;82;2024-05-31
1181;1094;1181;Glenn Dubin;2,9;67;2024-05-31
1182;1379;1182;Prathap Reddy;2,9;92;2024-05-31
1183;1343;1183;Albert Avdolyan;2,9;53;2024-05-31
1184;1641;1184;Yusuf Hamied;2,9;87;2024-05-31
1185;2667;1185;James Packer;2,9;56;2024-05-31
1186;1460;1186;Florentino Perez;2,9;77;2024-05-31
1187;930;1187;Zhou Bajin;2,9;89;2024-05-31
1188;1539;1188;William Young;2,9;83;2024-05-31
1189;1248;1189;Koos Bekker;2,8;71;2024-05-31
1190;885;1190;Todd Wanek;2,8;60;2024-05-31
1191;1147;1191;Miriam Baumann-Blocher;2,8;49;2024-05-31
1192;627;1192;Hu Kaijun;2,8;62;2024-05-31
1193;1319;1193;Augusto Perfetti;2,8;77;2024-05-31
1194;1100;1194;Alexander Frolov;2,8;60;2024-05-31
1195;1457;1195;Eugene Murtagh;2,8;81;2024-05-31
1196;2737;1196;Fred Ehrsam;2,8;36;2024-05-31
1197;2695;1197;Nguyen Thi Phuong Thao;2,8;53;2024-05-31
1198;1066;1198;Philip Niarchos;2,8;70;2024-05-31
1199;1072;1199;Sean Parker;2,8;44;2024-05-31
1200;1067;1200;Nandan Nilekani;2,8;68;2024-05-31
1201;1069;1201;Maren Otto;2,8;82;2024-05-31
1202;648;1202;Chen Hua  ;2,8;58;2024-05-31
1203;3184;1203;Doug Ostrover;2,8;61;2024-05-31
1204;1052;1204;Eleanor Butt Crook  ;2,8;91;2024-05-31
1205;1088;1205;Harindarpal Banga;2,8;73;2024-05-31
1206;923;1206;Roman Trotsenko;2,8;53;2024-05-31
1207;1195;1207;Riley Bechtel  ;2,8;72;2024-05-31
1208;1394;1208;Lottie Tham  ;2,8;75;2024-05-31
1209;1452;1209;Rafique Malik;2,8;73;2024-05-31
1210;1669;1210;Olivier Pomel;2,8;47;2024-05-31
1211;1062;1211;Najib Mikati;2,8;68;2024-05-31
1212;1063;1212;Taha Mikati;2,8;79;2024-05-31
1213;2638;1213;Chen Fashu;2,8;63;2024-05-31
1214;1210;1214;Serge Godin;2,8;74;2024-05-31
1215;1036;1215;Alexey Repik;2,8;44;2024-05-31
1216;1385;1216;Kavitark Ram Shriram;2,8;67;2024-05-31
1217;2858;1217;Adam Foroughi;2,8;44;2024-05-31
1218;1003;1218;Gang Ye;2,8;43;2024-05-31
1219;950;1219;Ravi Modi;2,8;47;2024-05-31
1220;1203;1220;Leon G. Cooperman;2,8;81;2024-05-31
1221;993;1221;Ajay Piramal;2,8;68;2024-05-31
1222;1291;1222;Chao Teng-hsiung;2,8;79;2024-05-31
1223;1321;1223;Alberto Prada;2,8;70;2024-05-31
1224;1322;1223;Marina Prada;2,8;78;2024-05-31
1225;1133;1225;Glen Taylor;2,8;83;2024-05-31
1226;1175;1226;Hans Georg Naeder;2,8;62;2024-05-31
1227;533;1227;Jane Lauder;2,8;51;2024-05-31
1228;1444;1228;Christian Latouche;2,8;83;2024-05-31
1229;1141;1229;Felix Baker;2,8;55;2024-05-31
1230;1142;1230;Julian Baker;2,8;58;2024-05-31
1231;1070;1231;Ranjan Pai;2,8;51;2024-05-31
1232;1111;1232;Maritsa Lazari  ;2,8;79;2024-05-31
1233;1361;1233;Thomas James;2,8;82;2024-05-31
1234;1017;1234;Gu Yuhua  ;2,7;74;2024-05-31
1235;990;1235;Gilles Martin;2,7;60;2024-05-31
1236;3041;1236;Qian Dongqi;2,7;66;2024-05-31
1237;1117;1237;Denis O  Brien;2,7;66;2024-05-31
1238;1206;1238;Oleg Deripaska;2,7;56;2024-05-31
1239;817;1239;Leng Youbin;2,7;55;2024-05-31
1240;1200;1240;Cheng Yixiao;2,7;40;2024-05-31
1241;904;1241;Michael Hintze;2,7;70;2024-05-31
1242;1783;1242;Christian Birkenstock;2,7;51;2024-05-31
1243;1315;1243;Vadim Moshkovich;2,7;57;2024-05-31
1244;1562;1244;Sol Daurella;2,7;58;2024-05-31
1245;1734;1245;Alexis Le-Quoc;2,7;49;2024-05-31
1246;3186;1246;Sophie Luise Fielmann;2,7;29;2024-05-31
1247;934;1247;Deng Wen;2,7;56;2024-05-31
1248;1312;1248;Kishore Mariwala;2,7;89;2024-05-31
1249;1055;1249;Sebastian Glaser;2,7;45;2024-05-31
1250;1019;1250;Gudrun Heine;2,7;69;2024-05-31
1251;1040;1250;Sybill Storz;2,7;87;2024-05-31
1252;882;1252;Nik Storonsky;2,7;39;2024-05-31
1253;951;1253;Farhad Moshiri;2,7;69;2024-05-31
1254;1118;1254;Timm Oberwelland;2,7;54;2024-05-31
1255;2353;1255;Tyler Winklevoss;2,7;42;2024-05-31
1256;2352;1255;Cameron Winklevoss;2,7;42;2024-05-31
1257;1258;1257;Mitchell Goldhar;2,7;62;2024-05-31
1258;1228;1258;John Pritzker;2,7;70;2024-05-31
1259;756;1259;Huang Li;2,7;60;2024-05-31
1260;1109;1260;Hans Langer;2,7;72;2024-05-31
1261;1016;1261;Kenneth Feld  ;2,7;75;2024-05-31
1262;1318;1262;Lirio Parisotto;2,7;70;2024-05-31
1263;1135;1263;Bulat Utemuratov;2,7;66;2024-05-31
1264;944;1264;Kuok Khoon Hong;2,7;74;2024-05-31
1265;1217;1265;Brad Kelley;2,7;67;2024-05-31
1266;1233;1266;Jeff Sutton;2,7;64;2024-05-31
1267;1300;1267;Erman Ilicak;2,7;56;2024-05-31
1268;1345;1268;Aneel Bhusri;2,7;58;2024-05-31
1269;1239;1269;Peter Unger;2,7;79;2024-05-31
1270;2698;1270;John Tyson;2,7;70;2024-05-31
1271;1254;1271;Gerald Ford;2,7;79;2024-05-31
1272;1198;1272;Vivek Chand Burman;2,7;87;2024-05-31
1273;970;1273;Cai Dongchen;2,7;71;2024-05-31
1274;1307;1274;Stephen Lansdown;2,7;71;2024-05-31
1275;3178;1275;Wang Weixiu  ;2,7;73;2024-05-31
1276;2318;1276;Atul Ruia;2,7;53;2024-05-31
1277;971;1277;Jean-Pierre Cayard;2,7;81;2024-05-31
1278;875;1278;Julio Ponce Lerou;2,7;78;2024-05-31
1279;1966;1279;Kevin Systrom;2,7;40;2024-05-31
1280;1155;1280;John Dorrance III.;2,6;80;2024-05-31
1281;3027;1281;Bernard Saul II.;2,6;92;2024-05-31
1282;1960;1282;Frank Slootman;2,6;65;2024-05-31
1283;1600;1283;Dwight Schar;2,6;82;2024-05-31
1284;2674;1284;Shi Yuzhu;2,6;61;2024-05-31
1285;972;1285;Chan Tan Ching-fen;2,6;;2024-05-31
1286;1199;1286;Herb Chambers;2,6;82;2024-05-31
1287;942;1287;Bertil Hult;2,6;83;2024-05-31
1288;1326;1288;Alberto Siccardi  ;2,6;80;2024-05-31
1289;1077;1289;Tung Chee Hwa;2,6;86;2024-05-31
1290;894;1290;Chen Kaixuan;2,6;66;2024-05-31
1291;1610;1291;Vardis Vardinoyannis  ;2,6;91;2024-05-31
1292;574;1292;Ali Erdemoglu;2,6;64;2024-05-31
1293;1243;1293;Xie Weitong;2,6;67;2024-05-31
1294;1268;1294;Daniel Pritzker;2,6;64;2024-05-31
1295;877;1295;Phil Ruffin;2,6;89;2024-05-31
1296;1119;1296;Dan Olsson;2,6;77;2024-05-31
1297;3187;1297;George Prokopiou  ;2,6;77;2024-05-31
1298;953;1298;Or Wai Sheun;2,6;73;2024-05-31
1299;1673;1299;Anatoly Sedykh;2,6;59;2024-05-31
1300;1597;1300;G. Rajendran;2,6;81;2024-05-31
1301;1105;1301;Kei Hoi Pang;2,6;58;2024-05-31
1302;1165;1302;Henry Laufer;2,6;78;2024-05-31
1303;995;1303;Stephen Rubin;2,6;87;2024-05-31
1304;1068;1304;Benjamin Otto;2,6;48;2024-05-31
1305;841;1305;Richard Branson;2,6;73;2024-05-31
1306;1006;1306;Zhu Gongshan  ;2,6;66;2024-05-31
1307;3031;1307;Sun Guangxin;2,6;61;2024-05-31
1308;2652;1308;Xie Liangzhi  ;2,6;58;2024-05-31
1309;1247;1309;Edward Bass;2,6;78;2024-05-31
1310;1860;1310;John Wilson;2,6;86;2024-05-31
1311;1858;1310;Alan Wilson;2,6;83;2024-05-31
1312;1859;1310;Bruce Wilson;2,6;78;2024-05-31
1313;1709;1313;John Elkann;2,6;48;2024-05-31
1314;2262;1314;Balkrishan Goenka;2,6;57;2024-05-31
1315;1494;1315;Wilhelm Beier  ;2,6;68;2024-05-31
1316;1681;1316;Tran Dinh Long;2,6;63;2024-05-31
1317;2153;1317;Alexander Karp;2,6;56;2024-05-31
1318;3037;1318;Zhang Xinghai  ;2,6;61;2024-05-31
1319;1267;1319;Tor Peterson;2,6;59;2024-05-31
1320;1218;1320;Wolfgang Leitner;2,6;71;2024-05-31
1321;1658;1321;Robert G. Miller;2,6;78;2024-05-31
1322;1281;1322;Jerry Yang;2,6;55;2024-05-31
1323;886;1323;Xue Hua;2,6;;2024-05-31
1324;1531;1324;Bhadresh Shah;2,6;72;2024-05-31
1325;1417;1325;Beda Diethelm;2,6;83;2024-05-31
1326;1419;1326;Ralph Dommermuth;2,6;60;2024-05-31
1327;3028;1327;Roy Carroll II;2,6;61;2024-05-31
1328;3110;1328;Alexander Lutsenko  ;2,6;62;2024-05-31
1329;987;1329;Lin Ming-hsiung;2,6;74;2024-05-31
1330;2670;1330;Shi Yonghong  ;2,5;55;2024-05-31
1331;1276;1331;Lucio Tan;2,5;89;2024-05-31
1332;1255;1332;Bernard Fraisse  ;2,5;67;2024-05-31
1333;906;1333;Lee Boo-jin;2,5;53;2024-05-31
1334;596;1334;Issad Rebrab  ;2,5;80;2024-05-31
1335;1284;1335;Mortimer Zuckerman;2,5;86;2024-05-31
1336;980;1336;Feng Hailiang;2,5;63;2024-05-31
1337;1685;1337;Martin Viessmann;2,5;70;2024-05-31
1338;1283;1338;Yang Weidong  ;2,5;55;2024-05-31
1339;1278;1339;Ted Turner;2,5;85;2024-05-31
1340;731;1340;Wu Yiling;2,5;74;2024-05-31
1341;1576;1341;Reid Hoffman;2,5;56;2024-05-31
1342;827;1342;Scott Shleifer;2,5;46;2024-05-31
1343;1574;1343;Caroline Hagen Kjos;2,5;40;2024-05-31
1344;1214;1344;Jay-Z;2,5;54;2024-05-31
1345;3188;1345;Michael Novogratz;2,5;59;2024-05-31
1346;1181;1346;Maria-Elisabeth Schaeffler-Thumann;2,5;82;2024-05-31
1347;3189;1347;Stuart Hoegner;2,5;;2024-05-31
1348;1257;1347;Paul Gauselmann  ;2,5;89;2024-05-31
1349;1208;1349;Joseph Edelman;2,5;68;2024-05-31
1350;1410;1350;Olivier Bouygues;2,5;73;2024-05-31
1351;1083;1351;Juan Abello;2,5;82;2024-05-31
1352;1409;1352;Martin Bouygues;2,5;;2024-05-31
1353;1592;1353;Kentaro Ogawa;2,5;75;2024-05-31
1354;1822;1354;Lee Yeow Seng;2,5;46;2024-05-31
1355;1473;1355;Alexander Svetakov;2,5;56;2024-05-31
1356;1535;1356;Larry Tanenbaum;2,5;78;2024-05-31
1357;1137;1357;Wong Man Li;2,5;59;2024-05-31
1358;1204;1358;Yadu Hari Dalmia  ;2,5;76;2024-05-31
1359;1545;1359;Zhou Jian;2,5;47;2024-05-31
1360;1525;1360;Matthew Prince;2,5;49;2024-05-31
1361;1112;1361;Angela Leong;2,5;63;2024-05-31
1362;1593;1362;Ajay Parekh;2,5;66;2024-05-31
1363;1715;1363;Alexandre Grendene Bartelle;2,5;74;2024-05-31
1364;1820;1364;Anthony Langley;2,5;69;2024-05-31
1365;1273;1365;Arnout Schuijff;2,5;56;2024-05-31
1366;1197;1366;Charles Bronfman;2,5;92;2024-05-31
1367;1594;1367;Narendrakumar Parekh;2,5;86;2024-05-31
1368;1261;1368;Kwek Leng Kee;2,5;69;2024-05-31
1369;1852;1369;Sekar Vembu;2,5;52;2024-05-31
1370;399;1370;Gao Jifan  ;2,5;59;2024-05-31
1371;3029;1371;Stephen Mandel Jr;2,5;68;2024-05-31
1372;1110;1372;Frank Laukien;2,5;64;2024-05-31
1373;2242;1373;Jeffrey Cheah;2,4;79;2024-05-31
1374;1240;1374;Roger Wang;2,4;75;2024-05-31
1375;1324;1375;Richard Sands;2,4;73;2024-05-31
1376;1358;1376;Hans-Werner Hector;2,4;84;2024-05-31
1377;1191;1377;S. Daniel Abraham;2,4;99;2024-05-31
1378;3190;1378;Ivan Tavrin;2,4;47;2024-05-31
1379;1250;1379;Chen Tei-fu;2,4;76;2024-05-31
1380;1230;1380;Ferit Faik Sahenk;2,4;60;2024-05-31
1381;3078;1381;Bent Jensen  ;2,4;72;2024-05-31
1382;1150;1382;Chen Zhiping;2,4;48;2024-05-31
1383;888;1383;Karen Virginia Beckmann Legoretta;2,4;;2024-05-31
1384;505;1384;Cheng Xue;2,4;54;2024-05-31
1385;897;1385;Dong Jinggui;2,4;;2024-05-31
1386;1387;1386;William Stone;2,4;69;2024-05-31
1387;3192;1387;Daniel Rocher;2,4;70;2024-05-31
1388;3193;1388;Bris Rocher;2,4;45;2024-05-31
1389;1493;1389;Pavel Baudis;2,4;64;2024-05-31
1390;3194;1390;Pierre van der Mersch;2,4;89;2024-05-31
1391;1738;1391;Jimmy John Liautaud;2,4;60;2024-05-31
1392;1330;1392;T.Y. Tsai;2,4;71;2024-05-31
1393;3024;1393;Song Zuowen;2,4;77;2024-05-31
1394;3191;1394;Enrique Coppel Luken;2,4;76;2024-05-31
1395;1511;1395;Shlomo Kramer;2,4;58;2024-05-31
1396;1366;1396;Solomon Lew;2,4;79;2024-05-31
1397;1834;1397;Andreas Pohl;2,4;59;2024-05-31
1398;1303;1398;Bruce Karsh;2,4;68;2024-05-31
1399;1023;1399;Lee Seo-hyun;2,4;50;2024-05-31
1400;2000;1400;Steve Case;2,4;65;2024-05-31
1401;3032;1401;Ye Chenghai  ;2,4;80;2024-05-31
1402;1793;1402;Jim Crane;2,4;70;2024-05-31
1403;1340;1403;Zhang Jingzhang  ;2,4;88;2024-05-31
1404;1533;1404;Sylvia Stroeher;2,4;69;2024-05-31
1405;1008;1405;Alberto Bombassei;2,4;83;2024-05-31
1406;1060;1406;Dmitry Mazepin;2,4;56;2024-05-31
1407;2072;1407;Airat Shaimiev;2,4;62;2024-05-31
1408;1435;1408;Douglas Hsu;2,4;81;2024-05-31
1409;1205;1409;Henry Davis;2,4;73;2024-05-31
1410;1075;1410;Sun Shoukuan;2,4;74;2024-05-31
1411;3196;1411;Ugo Gussalli Beretta  ;2,4;86;2024-05-31
1412;1332;1412;Georg von Opel;2,4;58;2024-05-31
1413;1367;1413;Liang Xinjun;2,4;55;2024-05-31
1414;1014;1414;Bernard Ecclestone  ;2,4;93;2024-05-31
