ID;User_ID;Table_rank_2021;Person;net_worth_in_BillionUSD_2021;Age_of_person_2021;year
580;454;574;Karen Pritzker;4,9;63;2021
581;246;574;Abdulsamad Rabiu;4,9;60;2021
582;512;574;Mark Scheinberg;4,9;47;2021
583;769;574;Howard Schultz;4,9;67;2021
584;746;574;Yasumitsu Shigeta;4,9;56;2021
585;828;574;Thomas Siebel;4,9;68;2021
586;664;574;Peter Thiel;4,9;53;2021
587;541;574;Chip Wilson;4,9;64;2021
588;1540;574;Zhang Fan;4,9;55;2021
589;3408;589;Pierre Bellon;4,8;91;2021
590;841;589;Richard Branson;4,8;70;2021
591;783;589;Huang Yi;4,8;59;2021
592;549;589;Bidzina Ivanishvili;4,8;65;2021
593;2625;589;Edward Johnson IV.;4,8;56;2021
594;493;589;Elizabeth Johnson;4,8;58;2021
595;2648;589;Ted Lerner;4,8;95;2021
596;273;589;Lin Shu-hong;4,8;92;2021
597;352;589;Yuri Milner;4,8;59;2021
598;596;589;Issad Rebrab;4,8;77;2021
599;443;589;Thomas Schmidheiny;4,8;75;2021
600;555;589;Chairul Tanjung;4,8;58;2021
601;1681;589;Alan Trefler;4,8;65;2021
602;389;589;Radovan Vitek;4,8;50;2021
603;641;589;Frank Wang;4,8;40;2021
604;3031;589;Wang Xicheng;4,8;72;2021
605;3409;589;Wang Zhendong;4,8;44;2021
606;1858;589;Bruce Wilson;4,8;;2021
607;503;589;M.A. Yusuff Ali;4,8;65;2021
608;571;608;Maria Fernanda Amorim;4,7;86;2021
609;528;608;Dona Bertarelli;4,7;53;2021
610;673;608;Hong Jie;4,7;53;2021
611;385;608;Nathan Kirsh;4,7;89;2021
612;452;608;Ken Langone;4,7;85;2021
613;484;608;Michael Pieper;4,7;75;2021
614;770;608;Richard Schulze;4,7;80;2021
615;209;608;Eric Smidt;4,7;61;2021
616;581;608;Tim Sweeney;4,7;50;2021
617;3410;608;Tang Shing-bor;4,7;87;2021
618;3411;608;Oleg Tinkov;4,7;53;2021
619;500;608;Mark Walter;4,7;60;2021
620;1079;608;Wong Luen Hei;4,7;59;2021
621;930;608;Zhou Bajin;4,7;86;2021
622;479;622;Patrizio Bertelli;4,6;75;2021
623;582;622;Bert Beveridge;4,6;59;2021
624;2650;622;Martin and Olivier Bouygues;4,6;;2021
625;1048;622;Chen Lip Keong;4,6;73;2021
626;1564;622;Dong Fan;4,6;;2021
627;1297;622;Daniel Ek;4,6;38;2021
628;253;622;Tilman Fertitta;4,6;63;2021
629;2856;622;Luiz Frias;4,6;58;2021
630;815;622;Peter Gassner;4,6;56;2021
631;587;622;Vladimir Kim;4,6;60;2021
632;1059;622;Li Weiguo;4,6;56;2021
633;1117;622;Denis O Brien;4,6;63;2021
634;485;622;Miuccia Prada;4,6;71;2021
635;511;622;Robert Rich jr;4,6;80;2021
636;3412;622;Abhay Vakil;4,6;70;2021
637;1336;622;Paul-Heinz Wesjohann;4,6;77;2021
638;526;638;Ron Baron;4,5;77;2021
639;575;638;Andre Esteves;4,5;52;2021
640;548;638;Jonathan Gray;4,5;51;2021
641;905;638;Hu Baifan;4,5;58;2021
642;151;638;Viatcheslav Kantor;4,5;67;2021
643;652;638;Min Kao;4,5;72;2021
644;985;638;Friedrich Knapp;4,5;70;2021
645;592;638;Richard Li;4,5;54;2021
646;551;638;Rudolf Maag;4,5;75;2021
647;483;638;Miao Hangen;4,5;56;2021
648;519;638;Sami Mnaymneh;4,5;59;2021
649;343;638;Igor Olenicoff;4,5;78;2021
650;955;638;Sergei Popov;4,5;49;2021
651;496;638;Thomas Pritzker;4,5;70;2021
652;2642;638;Julian Robertson jr;4,5;88;2021
653;521;638;Tony Tamer;4,5;63;2021
654;733;638;Zhu Baoguo;4,5;59;2021
655;645;655;Shari Arison;4,4;63;2021
656;263;655;Orlando Bravo;4,4;50;2021
657;1047;655;Garrett Camp;4,4;42;2021
658;668;655;Nick Caporella;4,4;85;2021
659;583;655;Mark Cuban;4,4;62;2021
660;755;655;Yakir Gabay;4,4;55;2021
661;1300;655;Erman Ilicak;4,4;53;2021
662;1136;655;Gustav Magnar Witzoe;4,4;28;2021
663;1985;655;Michael Minhong Yu;4,4;59;2021
664;705;655;Zhang Daocai;4,4;71;2021
665;614;665;Stephane Bancel;4,3;48;2021
666;1418;665;Ralph Dommermuth;4,3;57;2021
667;649;665;Thomas Hagen;4,3;85;2021
668;781;665;Pansy Ho;4,3;58;2021
669;2630;665;Rakesh Jhunjhunwala;4,3;60;2021
670;2652;665;Lee Yin Yee;4,3;69;2021
671;654;665;Eric Lefkofsky;4,3;51;2021
672;788;665;Edwin Leong;4,3;69;2021
673;2449;665;Pawan Munjal;4,3;67;2021
674;433;665;Antony Ressler;4,3;59;2021
675;474;665;Paul Singer;4,3;76;2021
676;682;665;Kerry Stokes;4,3;80;2021
677;749;665;Steven Udvar-Hazy;4,3;75;2021
678;887;665;Takao Yasuda;4,3;72;2021
679;3029;665;Ye Chenghai;4,3;77;2021
680;421;680;Alain Bouchard;4,2;72;2021
681;491;680;Rick Caruso;4,2;62;2021
682;670;680;Scott Cook;4,2;68;2021
683;736;680;Barry Diller;4,2;79;2021
684;2651;680;Traudl Engelhorn;4,2;94;2021
685;516;680;Fang Wei;4,2;47;2021
686;868;680;Fu Liquan;4,2;53;2021
687;671;680;Luca Garavoglia;4,2;52;2021
688;547;680;Tom Golisano;4,2;79;2021
689;1259;680;Peter Hargreaves;4,2;74;2021
690;942;680;Bertil Hult;4,2;80;2021
691;449;680;Ray Lee Hunt;4,2;78;2021
692;467;680;James Irving;4,2;93;2021
693;1512;680;Martin Lau;4,2;48;2021
694;2285;680;Li Li;4,2;57;2021
695;2040;680;Liu Fangyi;4,2;;2021
696;192;680;Luo Liguo;4,2;65;2021
697;1266;680;Pan Laican;4,2;;2021
698;795;680;Juan Roig;4,2;71;2021
699;291;680;Leonard Stern;4,2;83;2021
700;539;680;Thomas Straumann;4,2;57;2021
701;772;680;Wang Yanqing;4,2;55;2021
702;683;680;Ken Xie;4,2;58;2021
703;886;680;Xue Hua;4,2;;2021
704;1867;680;Steven Meng Yang;4,2;39;2021
705;615;705;Margot Birmingham Perot;4,1;87;2021
706;383;705;David Bonderman;4,1;78;2021
707;3413;705;Matthew Calkins;4,1;48;2021
708;931;705;Cho Tak Wong;4,1;74;2021
709;465;705;Piero Ferrari;4,1;75;2021
710;466;705;Dan Friedkin;4,1;56;2021
711;844;705;Laurence Graff;4,1;82;2021
712;530;705;Martin Haefner;4,1;67;2021
713;577;705;Hong Ra-hee;4,1;75;2021
714;758;705;Ji Qi;4,1;54;2021
715;650;705;Rupert Johnson jr;4,1;80;2021
716;205;705;Daniel Kretinsky;4,1;45;2021
717;848;705;William Lauder;4,1;61;2021
718;536;705;Janice McNair;4,1;84;2021
719;241;705;John Morris;4,1;73;2021
720;721;705;Gabe Newell;4,1;58;2021
721;954;705;Katharina Otto-Bernstein;4,1;57;2021
722;875;705;Julio Ponce Lerou;4,1;75;2021
723;638;705;Jon Stryker;4,1;63;2021
724;1676;705;Suh Kyung-bae;4,1;58;2021
725;3414;705;Xu Jingren;4,1;76;2021
726;613;705;Samuel Yin;4,1;70;2021
727;813;727;Walter P.J. Droege;4;68;2021
728;1053;727;Du Jiangtao;4;51;2021
729;689;727;Vinod Rai Gupta;4;;2021
730;2645;727;Masatoshi Ito;4;97;2021
731;675;727;Igor Kesaev;4;54;2021
732;692;727;Koon Poh Keong;4;60;2021
733;2618;727;Paul Xiaoming Lee;4;63;2021
734;742;727;Li Xiang;4;39;2021
735;1449;727;Melissa Ma;4;;2021
736;1453;727;Kiran Mazumdar-Shaw;4;68;2021
737;635;727;Gwendolyn Sontheim Meyer;4;59;2021
738;1064;727;Akira Mori;4;84;2021
739;1030;727;Georg Nemetschek;4;87;2021
740;791;727;Masahiro Noda;4;82;2021
741;993;727;Ajay Piramal;4;65;2021
742;2679;727;Qiu Guanghe;4;69;2021
743;745;727;Trevor Rees-Jones;4;69;2021
744;821;727;Ira Rennert;4;86;2021
745;609;727;Marc Rowan;4;58;2021
746;537;727;Ugur Sahin;4;55;2021
747;410;727;Michal Solowow;4;58;2021
748;925;727;Udo Tschira;4;;2021
749;458;727;Wu Jianshu;4;57;2021
750;1004;727;Ye Xiaoping;4;58;2021
751;3051;727;Zhou Hongyi;4;50;2021
752;2665;752;Che Jianxing;3,9;54;2021
753;778;752;Beatriz Davila de Santo Domingo;3,9;82;2021
754;617;752;Rafael Del Pino;3,9;62;2021
755;3415;752;Du Weimin;3,9;57;2021
756;739;752;Rakesh Gangwal;3,9;67;2021
757;1257;752;Paul Gauselmann;3,9;86;2021
758;313;752;Jeff Greene;3,9;66;2021
759;628;752;Johnelle Hunt;3,9;89;2021
760;191;752;Jin Baofang;3,9;68;2021
761;2742;752;Kuan Kam Hon;3,9;73;2021
762;3026;752;Stephen Mandel Jr;3,9;65;2021
763;990;752;Gilles Martin;3,9;57;2021
764;790;752;Masahiro Miki;3,9;65;2021
765;1119;752;Dan Olsson;3,9;74;2021
766;455;752;Robert Rowling;3,9;67;2021
767;997;752;Erik Selin;3,9;53;2021
768;553;752;Mark Shoen;3,9;70;2021
769;1955;752;Ben Silbermann;3,9;38;2021
770;599;752;Maximilian Viessmann;3,9;;2021
771;1476;752;Wang Linpeng;3,9;53;2021
772;1242;752;Wu Zhigang;3,9;86;2021
773;858;752;Yi Zheng;3,9;50;2021
774;1043;752;Zhang Wenzhong;3,9;59;2021
775;1050;775;Euisun Chung;3,8;50;2021
776;806;775;Daniel DAniello;3,8;74;2021
777;1206;775;Oleg Deripaska;3,8;53;2021
778;1207;775;Sergey Dmitriev;3,8;55;2021
779;980;775;Feng Hailiang;3,8;60;2021
780;869;775;John Gandel;3,8;86;2021
781;507;775;Gao Dekang;3,8;69;2021
782;780;775;Jaime Gilinski Bacal;3,8;63;2021
783;939;775;Sergei Gordeev;3,8;48;2021
785;845;775;Amos Hostetter jr;3,8;84;2021
786;944;775;Kuok Khoon Hong;3,8;71;2021
787;2704;775;Lai Jianping;3,8;;2021
788;945;775;Aerin Lauder;3,8;51;2021
789;1175;775;Hans Georg Naeder;3,8;59;2021
790;1069;775;Maren Otto;3,8;;2021
791;1523;775;Clive Palmer;3,8;67;2021
792;1122;775;Karsanbhai Patel;3,8;77;2021
793;1270;775;Qiu Jianping;3,8;59;2021
794;486;775;Wolfgang Reimann;3,8;68;2021
795;487;775;Matthias Reimann-Andersen;3,8;56;2021
796;488;775;Stefan Reimann-Andersen;3,8;57;2021
797;489;775;Renate Reimann-Haas;3,8;69;2021
798;822;775;Dirk Rossmann;3,8;74;2021
799;700;775;Shaul Shani;3,8;66;2021
800;2201;775;Song Fei;3,8;54;2021
801;681;775;Donald Sterling;3,8;87;2021
802;284;775;Ivar Tollefsen;3,8;59;2021
803;337;775;Don Vultaggio;3,8;69;2021
804;730;775;Nusli Wadia;3,8;77;2021
805;3416;775;Zhang Jin;3,8;49;2021
806;2663;775;Gongshan Zhu;3,8;63;2021
807;870;807;Peter Gilgan;3,7;70;2021
808;629;807;Marian Ilitch;3,7;88;2021
809;2556;807;Kong Jian Min;3,7;53;2021
810;907;807;Li Liangbin;3,7;53;2021
811;1169;807;Li Yongxin;3,7;45;2021
812;676;807;Mary Alice Dorrance Malone;3,7;71;2021
813;427;807;Michael Milken;3,7;74;2021
814;1667;807;Ronald Perelman;3,7;78;2021
815;2686;807;Candido Pinheiro Koren de Lima;3,7;74;2021
816;852;807;J. Joe Ricketts;3,7;79;2021
817;2660;807;Paolo and Gianfelice Mario Rocca;3,7;;2021
818;1127;807;Jeff Rothschild;3,7;66;2021
819;915;807;David Rubenstein;3,7;71;2021
820;1181;807;Maria-Elisabeth Schaeffler-Thumann;3,7;79;2021
821;701;807;Steven Spielberg;3,7;74;2021
822;598;807;Barry Sternlicht;3,7;60;2021
823;728;807;Mark Stevens;3,7;61;2021
824;428;807;David Steward;3,7;69;2021
825;926;807;Vincent Viola;3,7;65;2021
826;885;807;Todd Wanek;3,7;57;2021
827;1240;807;Roger Wang;3,7;72;2021
828;600;807;Russ Weiner;3,7;51;2021
829;644;807;Herbert Wertheim;3,7;81;2021
830;1338;807;Xu Shugen;3,7;55;2021
831;2658;831;Anil Agarwal;3,6;67;2021
832;3417;831;Majid Al Futtaim;3,6;;2021
833;775;831;Leonid Boguslavsky;3,6;69;2021
834;3015;831;Austen Cargill II.;3,6;70;2021
835;707;831;James Cargill II.;3,6;72;2021
836;1293;831;Chu Lam Yiu;3,6;51;2021
837;2805;831;Steve Conine;3,6;48;2021
838;627;831;Hu Kaijun;3,6;59;2021
839;563;831;S. Curtis Johnson;3,6;66;2021
840;564;831;Helen Johnson-Leipold;3,6;64;2021
841;630;831;Daryl Katz;3,6;59;2021
842;784;831;Peter Kellogg;3,6;78;2021
843;787;831;Samuel Tak Lee;3,6;82;2021
844;1219;831;Li Hongxin;3,6;68;2021
845;717;831;Marianne Liebmann;3,6;67;2021
846;567;831;Winifred J. Marquart;3,6;62;2021
847;765;831;Daniel Och;3,6;60;2021
848;767;831;Anthony Pritzker;3,6;60;2021
849;876;831;Rodger Riney;3,6;75;2021
850;2797;831;Niraj Shah;3,6;47;2021
851;661;831;Lynsi Snyder;3,6;39;2021
852;702;831;Jerzy Starak;3,6;73;2021
853;1848;831;Michael Tojner;3,6;55;2021
854;640;831;Richard Tsai;3,6;63;2021
855;514;831;Ty Warner;3,6;76;2021
856;832;831;Yang Shaopeng;3,6;63;2021
857;2092;831;Yuan Liping;3,6;50;2021
858;1616;831;Zhang Hongwei;3,6;66;2021
859;665;859;Andrej Babis;3,5;66;2021
860;2113;859;Hari Bhartia;3,5;68;2021
861;667;859;Hubert Burda;3,5;81;2021
862;2712;859;Chuchat Petaumpai and Daonapa Petampai;3,5;67;2021
863;754;859;Charles Cohen;3,5;69;2021
864;899;859;David Filo;3,5;55;2021
865;901;859;Sergei Galitsky;3,5;53;2021
866;843;859;Alessandra Garavoglia;3,5;61;2021
868;741;859;Martha Ingram;3,5;85;2021
869;562;859;H. Fisk Johnson;3,5;62;2021
870;1168;859;Li Guoqiang;3,5;57;2021
871;2789;859;Lim Wee Chai;3,5;63;2021
872;1026;859;Liu Xiaodong;3,5;53;2021
873;818;859;Daniel Loeb;3,5;59;2021
874;1828;859;Jim McKelvey;3,5;55;2021
875;2567;859;Apoorva Mehta;3,5;34;2021
876;607;859;N.R. Narayana Murthy;3,5;74;2021
877;992;859;John Paulson;3,5;65;2021
878;794;859;J.B. Pritzker;3,5;56;2021
879;149;859;Michael Rubin;3,5;48;2021
880;1273;859;Arnout Schuijff;3,5;53;2021
881;579;859;Thomas Secunda;3,5;66;2021
882;826;859;Vivek Chaand Sehgal;3,5;64;2021
883;659;859;E. Joe Shoen;3,5;71;2021
884;854;859;Leena Tewari;3,5;63;2021
885;1185;859;Julia Thiele-Schuerhoff;3,5;;2021
886;523;859;Romesh T. Wadhwani;3,5;73;2021
887;927;859;Wu Shaoxun;3,5;65;2021
888;1244;859;Ye Guofu;3,5;43;2021
889;525;859;Denise York;3,5;70;2021
890;1044;859;Zhou Jianping;3,5;60;2021
891;861;891;Mohed Altrad;3,4;73;2021
892;572;891;Gayle Benson;3,4;74;2021
893;735;891;Francesco Gaetano Caltagirone;3,4;78;2021
894;975;891;William Conway jr;3,4;71;2021
896;934;891;Deng Wen;3,4;53;2021
897;3419;891;Ennio Doris;3,4;80;2021
898;1014;891;Bernard Ecclestone;3,4;90;2021
899;1100;891;Alexander Frolov;3,4;56;2021
900;1158;891;Fiona Geminder;3,4;56;2021
901;1021;891;Zarakh Iliev;3,4;54;2021
902;531;891;Viktor Kharitonin;3,4;48;2021
903;847;891;Steven Klinsky;3,4;64;2021
904;1364;891;Chris Larsen;3,4;60;2021
905;1112;891;Angela Leong;3,4;60;2021
906;819;891;Margarita Louis-Dreyfus;3,4;58;2021
907;849;891;John Middleton;3,4;66;2021
908;873;891;Arnon Milchan;3,4;76;2021
909;679;891;Arturo Moreno;3,4;74;2021
910;1031;891;God Nisanov;3,4;49;2021
911;1665;891;Benjamin Zhengmin Pan;3,4;51;2021
912;636;891;Jay Paul;3,4;73;2021
913;824;891;Remo Ruffini;3,4;59;2021
914;259;891;Patrick Ryan;3,4;83;2021
915;3420;891;RJ Scaringe;3,4;38;2021
916;918;891;Lynn Schusterman;3,4;82;2021
917;2323;891;Eric Ya Shen;3,4;50;2021
918;639;891;Daniel Tsai;3,4;65;2021
919;797;891;Tung Chee Chen;3,4;78;2021
920;1135;891;Bulat Utemuratov;3,4;63;2021
921;962;891;Frank VanderSloot;3,4;72;2021
922;556;891;Kelcy Warren;3,4;65;2021
923;3421;891;Xu Yi;3,4;;2021
924;1769;891;Vladimir Yevtushenkov;3,4;72;2021
925;836;925;Somphote Ahunai;3,3;53;2021
926;862;925;John Arnold;3,3;47;2021
927;616;925;Neal Blue;3,3;86;2021
928;1626;925;Alejandro Bulgheroni;3,3;76;2021
929;897;925;Dong Jinggui;3,3;;2021
930;1208;925;Joseph Edelman;3,3;65;2021
931;938;925;Charles Edelstenne;3,3;83;2021
932;902;925;Senapathy Gopalakrishnan;3,3;66;2021
934;229;925;Ravi Jaipuria;3,3;66;2021
935;1104;925;Samvel Karapetyan;3,3;55;2021
936;785;925;Vyacheslav Kim;3,3;51;2021
937;1918;925;Jim Koch;3,3;71;2021
938;588;925;Andre Koo Sr.;3,3;53;2021
939;2864;925;Yuri Kovalchuk;3,3;69;2021
940;761;925;Richard LeFrak;3,3;75;2021
941;1308;925;Kevin David Lehmann;3,3;18;2021
942;766;925;Horst Paulmann;3,3;86;2021
943;658;925;Jean Pritzker;3,3;58;2021
944;1376;925;Qi Xiangdong;3,3;50;2021
945;958;925;Renzo Rosso;3,3;65;2021
946;995;925;Stephen Rubin;3,3;84;2021
947;3024;925;Bernard Saul II.;3,3;89;2021
948;917;925;Klaus-Peter Schulenberg;3,3;;2021
949;663;925;Tahir;3,3;69;2021
950;1276;925;Lucio Tan;3,3;86;2021
951;1393;925;Lottie Tham;3,3;72;2021
952;3422;925;Wang Wenxue;3,3;53;2021
953;856;925;Hans Peter Wild;3,3;79;2021
954;1042;925;William Wrigley Jr;3,3;57;2021
955;2095;925;Zhang Xin;3,3;55;2021
956;890;956;Giuliana Benetton;3,2;83;2021
957;891;956;Luciano Benetton;3,2;85;2021
958;559;956;Tomasz Biernacki;3,2;48;2021
959;1787;956;Chey Tae-won;3,2;60;2021
960;462;956;John Collison;3,2;30;2021
961;463;956;Patrick Collison;3,2;32;2021
962;1093;956;Jack Cowin;3,2;78;2021
963;464;956;Archie Aldis Emmerson;3,2;92;2021
964;2134;956;Yoichi Erikawa;3,2;;2021
965;625;956;Juan Carlos Escotet;3,2;61;2021
966;576;956;Carlo Fidani;3,2;66;2021
967;314;956;Don Hankey;3,2;77;2021
968;1018;956;Otto Happel;3,2;73;2021
969;1716;956;He Zhaoxi;3,2;47;2021
970;2693;956;Heidi Horten;3,2;80;2021
971;2020;956;Ke Zunhong;3,2;66;2021
972;566;956;Thai Lee;3,2;62;2021
973;762;956;Mikhail Lomtadze;3,2;45;2021
974;1028;956;Ronald McAulay;3,2;85;2021
975;991;956;Maja Oeri;3,2;66;2021
976;2664;956;James Packer;3,2;53;2021
977;768;956;John Sall;3,2;73;2021
978;878;956;Naguib Sawiris;3,2;66;2021
979;3040;956;Zygmunt Solorz;3,2;64;2021
980;796;956;Lawrence Stroll;3,2;61;2021
981;960;956;Rita Tong Liu;3,2;72;2021
982;748;956;Tsai Cheng-ta;3,2;71;2021
983;729;956;Tsai Hong-tu;3,2;68;2021
984;928;956;Steve Wynn;3,2;79;2021
985;1695;956;Zhang Li;3,2;68;2021
986;1249;986;Otto Philipp Braun;3,1;43;2021
987;1010;986;John Caudwell;3,1;68;2021
988;1414;986;Chi Yufeng;3,1;50;2021
989;3423;986;Camilla de Godoy Bueno Grossi;3,1;42;2021
990;896;986;Antonio Del Valle Ruiz;3,1;82;2021
991;937;986;Martin Ebner;3,1;75;2021
992;1298;986;John Fisher;3,1;59;2021
993;1430;986;Jane Goldman;3,1;65;2021
994;1017;986;Gu Yuhua;3,1;71;2021
995;1356;986;Hao Hong;3,1;65;2021
996;2141;986;Hoi Kin Hong;3,1;68;2021
997;1645;986;Jin Lei;3,1;55;2021
998;1438;986;Artem Khachatryan;3,1;46;2021
999;578;986;Li Gaiteng;3,1;49;2021
1000;1113;986;Li Zhongchu;3,1;57;2021
1001;1367;986;Harald Link;3,1;66;2021
1002;1447;986;Sergey Lomakin;3,1;47;2021
1003;3078;986;Nie Tengyun;3,1;45;2021
1004;820;986;Prasert Prasarttong-Osoth;3,1;88;2021
1005;956;986;Penny Pritzker;3,1;62;2021
1006;853;986;Herb Simon;3,1;86;2021
1007;2672;986;Jerry Speyer;3,1;80;2021
1008;1493;1008;Wilhelm Beier;3;65;2021
1009;1248;1008;Koos Bekker;3;68;2021
1010;686;1008;Ben Chestnut;3;46;2021
1011;932;1008;John Coates;3;51;2021
1012;2930;1008;Pedro de Godoy Bueno;3;31;2021
1013;1156;1008;Carl Douglas;3;60;2021
1014;1157;1008;Eric Douglas;3;53;2021
1015;624;1008;Behdad Eghbali;3;45;2021
1016;626;1008;Jose E. Feliciano;3;47;2021
1017;2689;1008;Philippe Foriel-Destezet;3;85;2021
1018;2409;1008;Gan Zhongru;3;72;2021
1019;2703;1008;Allan Goldman;3;78;2021
1020;1502;1008;Amy Goldman Fowler;3;67;2021
1021;1211;1008;Alec Gores;3;68;2021
1022;618;1008;Peter Grogg;3;79;2021
1023;561;1008;Jimmy Haslam;3;67;2021
1024;619;1008;Christian Haub;3;56;2021
1025;1019;1008;Gudrun Heine;3;66;2021
1026;3424;1008;Huang Jinfeng;3;38;2021
1027;2813;1008;Huang Rulun;3;69;2021
1028;715;1008;James Irsay;3;61;2021
1029;1301;1008;Justin Ishbia;3;43;2021
1030;1509;1008;Diane Kemper;3;75;2021
1031;1648;1008;George Kurtz;3;50;2021
1032;693;1008;Dan Kurzius;3;49;2021
1033;871;1008;Kwek Leng Beng;3;80;2021
1034;1107;1008;Geoffrey Kwok;3;36;2021
1035;946;1008;Sheldon Lavin;3;88;2021
1036;1166;1008;Louis Le Duff;3;74;2021
1037;1584;1008;James Leprino;3;83;2021
1038;605;1008;Joseph Liemandt;3;52;2021
1039;1170;1008;Peter Lim;3;67;2021
1040;2676;1008;Jeffrey Lurie;3;69;2021
1041;763;1008;Tom Morris;3;66;2021
1042;953;1008;Or Wai Sheun;3;69;2021
1043;2187;1008;P.V. Ramprasad Reddy;3;63;2021
1044;1037;1008;Haim Saban;3;76;2021
1045;1230;1008;Ferit Faik Sahenk;3;57;2021
1046;2577;1008;Eddy Kusnadi Sariaatmadja;3;67;2021
1047;880;1008;Gil Shwed;3;52;2021
1048;3021;1008;Song Zuowen;3;74;2021
1049;959;1008;Friede Springer;3;78;2021
1050;1040;1008;Sybill Storz;3;84;2021
1051;922;1008;Pat Stryker;3;65;2021
1052;1274;1008;Hans Sy;3;65;2021
1053;1275;1008;Herbert Sy;3;64;2021
1054;1235;1008;Andrew Tan;3;71;2021
1055;1329;1008;Tian Ming;3;67;2021
1056;1853;1008;Wang Changtian;3;56;2021
1057;477;1008;Richard White;3;66;2021
1058;2351;1008;Cameron Winklevoss;3;39;2021
1059;2352;1008;Tyler Winklevoss;3;39;2021
1060;799;1008;Xia Zuoquan;3;59;2021
1061;3425;1008;Yin Xin;3;36;2021
1062;2697;1008;Zhang Lei;3;48;2021
1063;1081;1008;Zhu Xingming;3;54;2021
1064;1083;1064;Juan Abello;2,9;79;2021
1065;1140;1064;Ben Ashkenazy;2,9;51;2021
1066;685;1064;Sid Bass;2,9;79;2021
1067;1144;1064;Joesley Batista;2,9;49;2021
1068;1145;1064;Wesley Batista;2,9;48;2021
1069;1195;1064;Riley Bechtel;2,9;69;2021
1070;1624;1064;Sanjeev Bikhchandani;2,9;57;2021
1071;1412;1064;Cao Ji;2,9;69;2021
1072;894;1064;Chen Kaixuan;2,9;63;2021
1073;865;1064;Bennett Dorrance;2,9;75;2021
1074;1252;1064;Marcel Erni;2,9;56;2021
1075;866;1064;Walter Faria;2,9;66;2021
1076;1353;1064;Fu Guangming;2,9;67;2021
1077;779;1064;Bob Gaglardi;2,9;80;2021
1078;1256;1064;Alfred Gantner;2,9;53;2021
1079;1102;1064;Maggie Hardy;2,9;55;2021
1080;1504;1064;Hu Yangzhong;2,9;56;2021
1081;1506;1064;Huang Qiaoling;2,9;62;2021
1082;3027;1064;Huang Zhenda;2,9;73;2021
1083;757;1064;Brad Jacobs;2,9;64;2021
1084;1204;1064;Yadu Hari Dalmia;2,9;50;2021
1085;2021;1064;Kim Taek-jin;2,9;54;2021
1086;1111;1064;Maritsa Lazari;2,9;76;2021
1087;872;1064;Pablo Legorreta;2,9;57;2021
1088;1114;1064;Liang Yunchao;2,9;52;2021
1089;909;1064;Samir Mehta;2,9;57;2021
1090;910;1064;Sudhir Mehta;2,9;67;2021
1091;951;1064;Farhad Moshiri;2,9;65;2021
1092;1116;1064;Patrice Motsepe;2,9;59;2021
1093;3426;1064;Matt Moulding;2,9;49;2021
1094;1457;1064;Alexander Nesis;2,9;58;2021
1095;1068;1064;Benjamin Otto;2,9;;2021
1096;3427;1064;Lucy Peng;2,9;48;2021
1097;1034;1064;Sebastian Pinera;2,9;71;2021
1098;1177;1064;Alexander Ponomarenko;2,9;56;2021
1099;744;1064;Chandru Raheja;2,9;80;2021
1100;1380;1064;Chad Richison;2,9;50;2021
1101;823;1064;Arkady Rotenberg;2,9;69;2021
1102;1179;1064;Alejandro Santo Domingo;2,9;44;2021
1103;2462;1064;Paul Sciarra;2,9;40;2021
1104;1131;1064;Alexander Skorobogatko;2,9;53;2021
1105;1233;1064;Jeff Sutton;2,9;61;2021
1106;1133;1064;Glen Taylor;2,9;80;2021
1107;1280;1064;Urs Wietlisbach;2,9;59;2021
1108;1400;1064;Xu Yingzhuo;2,9;53;2021
1109;929;1064;Jon Yarbrough;2,9;63;2021
1110;1868;1064;Ye Fan;2,9;50;2021
1111;835;1111;William Ackman;2,8;54;2021
1112;964;1111;Abdulla bin Ahmad Al Ghurair;2,8;;2021
1113;1780;1111;Bai Baokun;2,8;;2021
1114;1143;1111;David Baszucki;2,8;58;2021
1115;1345;1111;Aneel Bhusri;2,8;55;2021
1116;968;1111;Norman Braman;2,8;88;2021
1117;969;1111;Eva Maria Bucher-Haefner;2,8;64;2021
1118;1198;1111;Vivek Chand Burman;2,8;84;2021
1119;669;1111;John Catsimatidis;2,8;72;2021
1120;1290;1111;Morris Chang;2,8;89;2021
1121;648;1111;Chen Hua;2,8;55;2021
1122;2732;1111;Chen Huwen;2,8;50;2021
1123;2733;1111;Chen Huxiong;2,8;50;2021
1124;1785;1111;Chen Tianshi;2,8;36;2021
1125;1011;1111;James Clark;2,8;77;2021
1126;976;1111;Jean Coutu;2,8;93;2021
1127;1154;1111;Deng Weiming;2,8;52;2021
1128;3428;1111;Bergit Douglas;2,8;74;2021
1129;1253;1111;Doris Fisher;2,8;89;2021
1130;2259;1111;Gary Friedman;2,8;63;2021
1131;3429;1111;Valentin Gapontsev;2,8;82;2021
1132;2677;1111;David Gottesman;2,8;95;2021
1133;690;1111;John Henry;2,8;71;2021
1134;782;1111;Alan Howard;2,8;57;2021
1135;508;1111;Micky Jagtiani;2,8;69;2021
1136;691;1111;Travis Kalanick;2,8;44;2021
1137;1163;1111;Alicia Koplowitz;2,8;67;2021
1138;3386;1111;Timur Kulibayev;2,8;54;2021
1139;632;1111;Dinara Kulibaeva;2,8;53;2021
1140;3105;1111;Li Liufa;2,8;63;2021
1141;1822;1111;Li Sze Lim;2,8;64;2021
